transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,amount_vs_avg,high_value_transaction,night_transaction,behavior_risk_score,new_account,international_high_risk,high_activity_risk
T2212,U9901,40255.09,Withdrawal,NetBanking,iOS,Hyderabad,20,17,2,15184.15,0,0.789,7,0,2.6509510936671683,1,0,9,1,0,1
T2213,U8836,949.43,Transfer,Wallet,Web,Mumbai,1145,7,4,13581.43,0,0.745,7,0,0.06990133576981437,0,0,11,0,0,0
T2214,U9807,48142.38,Withdrawal,NetBanking,Web,Bangalore,1639,6,3,21466.79,0,0.546,6,1,2.2425401031033,1,0,9,0,0,1
T2215,U7508,36347.22,Transfer,NetBanking,iOS,Mumbai,781,21,3,18647.14,0,0.47,1,0,1.9491069886862713,0,0,4,0,0,0
T2216,U3639,15272.32,Payment,NetBanking,Web,Hyderabad,779,22,4,10367.01,1,0.72,8,0,1.4730232706179873,0,0,12,0,1,1
T2217,U6896,41478.26,Payment,UPI,Android,Chennai,982,15,2,14939.5,0,0.732,4,0,2.7762297111877112,1,0,6,0,0,0
T2218,U9724,14111.98,Withdrawal,Wallet,Android,Mumbai,1200,2,0,16128.89,0,0.333,8,0,0.8748962330183281,0,1,8,0,0,0
T2219,U6636,43644.05,Payment,NetBanking,Android,Hyderabad,1754,21,3,27534.7,0,0.003,7,0,1.584998747081062,0,0,10,0,0,1
T2220,U4673,5673.39,Payment,Card,Android,Hyderabad,416,15,1,29452.66,0,0.314,1,0,0.19262088310926384,0,0,2,0,0,0
T2221,U4283,35199.11,Withdrawal,Wallet,Android,Bangalore,1078,15,3,24484.73,0,0.535,7,0,1.4375356585243733,0,0,10,0,0,1
T2222,U1759,27057.89,Payment,Card,Web,Chennai,851,6,3,16906.93,0,0.526,4,0,1.6003076662844002,0,0,7,0,0,0
T2223,U5468,4871.9,Withdrawal,UPI,iOS,Hyderabad,726,22,3,27850.39,0,0.38,5,0,0.17492484217125248,0,0,8,0,0,0
T2224,U9560,12132.6,Withdrawal,UPI,Web,Chennai,1971,12,2,5425.57,0,0.932,6,0,2.2357769272302765,1,0,8,0,0,1
T2225,U6541,669.58,Payment,Wallet,Android,Bangalore,368,12,1,20925.23,0,0.476,5,0,0.031997163368652645,0,0,6,0,0,0
T2226,U2293,23464.96,Payment,UPI,Android,Mumbai,563,20,3,13867.98,1,0.139,2,0,1.6919023605196633,0,0,5,0,0,0
T2227,U8009,15098.2,Payment,UPI,Web,Delhi,294,18,0,4427.99,0,0.194,8,0,3.4089487671004,1,0,8,0,0,1
T2228,U1029,29937.96,Payment,Wallet,Web,Delhi,409,17,1,2348.78,0,0.095,8,0,12.740750197890865,1,0,9,0,0,1
T2229,U8142,14897.03,Payment,Card,iOS,Delhi,1484,6,4,14474.18,0,0.268,5,0,1.0291429882046372,0,0,9,0,0,0
T2230,U9865,15030.96,Transfer,NetBanking,Android,Chennai,1645,19,0,7245.18,0,0.305,5,0,2.0743288187707174,1,0,5,0,0,0
T2231,U3829,37172.5,Payment,Wallet,Web,Delhi,1477,17,4,7590.14,0,0.334,7,0,4.896827090529222,1,0,11,0,0,1
T2232,U9687,2454.73,Transfer,Wallet,iOS,Mumbai,397,23,3,9674.48,0,0.836,2,0,0.253706276071058,0,0,5,0,0,0
T2233,U3675,45149.61,Withdrawal,NetBanking,Android,Hyderabad,1389,17,2,21579.09,0,0.765,5,0,2.0921882160825094,1,0,7,0,0,0
T2234,U6622,42620.58,Payment,Card,Android,Chennai,793,21,3,5006.28,0,0.496,1,0,8.511722931411866,1,0,4,0,0,0
T2235,U1343,33406.84,Payment,NetBanking,Android,Mumbai,434,3,3,21554.92,0,0.444,4,0,1.5497756532776146,0,1,7,0,0,0
T2236,U4763,29681.42,Payment,NetBanking,Web,Chennai,1039,8,4,23503.03,0,0.378,8,0,1.2628225882965602,0,0,12,0,0,1
T2237,U8025,44620.51,Withdrawal,Card,Android,Chennai,1587,20,3,17874.95,1,0.014,1,0,2.496119646788003,1,0,4,0,0,0
T2238,U1741,9307.24,Transfer,Card,Android,Chennai,1929,15,0,7501.97,0,0.92,1,0,1.2404741055875206,0,0,1,0,0,0
T2239,U7715,3994.51,Transfer,NetBanking,iOS,Bangalore,450,3,2,1640.82,0,0.291,4,0,2.4329768184088394,1,1,6,0,0,0
T2240,U8277,12013.53,Payment,NetBanking,Web,Hyderabad,1957,7,4,12297.56,0,0.842,5,0,0.9768241159940677,0,0,9,0,0,0
T2241,U9049,39739.19,Payment,Wallet,iOS,Delhi,365,2,1,25438.61,0,0.741,9,0,1.5620990258891547,0,1,10,0,0,1
T2242,U7311,1781.78,Payment,Card,Web,Bangalore,928,8,3,3145.92,0,0.114,5,0,0.5661980603256517,0,0,8,0,0,0
T2243,U8874,29161.2,Payment,UPI,Android,Hyderabad,774,7,4,22370.44,0,0.313,1,0,1.3035012498077907,0,0,5,0,0,0
T2244,U9326,49772.1,Withdrawal,Card,iOS,Delhi,1621,11,3,14089.91,0,0.485,3,0,3.5322133205023665,1,0,6,0,0,0
T2245,U1019,42792.02,Payment,NetBanking,Web,Bangalore,563,13,3,26975.11,0,0.262,4,0,1.5862932053583707,0,0,7,0,0,0
T2246,U7685,26096.21,Withdrawal,NetBanking,Web,Bangalore,1896,23,4,10750.32,0,0.402,7,0,2.4272563741010407,1,0,11,0,0,1
T2247,U1567,3228.86,Payment,NetBanking,Android,Mumbai,277,9,0,21171.99,0,0.282,2,0,0.15249900935106472,0,0,2,0,0,0
T2248,U6078,41577.11,Transfer,NetBanking,Android,Bangalore,1925,20,1,22229.57,0,0.636,4,0,1.870267384057179,0,0,5,0,0,0
T2249,U2535,29968.98,Transfer,UPI,iOS,Chennai,1001,16,3,6042.38,0,0.361,8,0,4.958976599187872,1,0,11,0,0,1
T2250,U7914,5790.9,Payment,Card,iOS,Bangalore,1250,10,0,4828.59,0,0.346,5,0,1.1990458817415142,0,0,5,0,0,0
T2251,U2966,4738.17,Payment,UPI,Web,Chennai,73,9,3,2872.66,0,0.272,6,0,1.6488276274855065,0,0,9,0,0,1
T2252,U7058,45485.86,Withdrawal,UPI,iOS,Hyderabad,451,12,3,21077.31,0,0.802,3,0,2.1579462490114243,1,0,6,0,0,0
T2253,U6005,33476.55,Payment,NetBanking,Android,Hyderabad,1724,1,0,16489.7,0,0.646,4,0,2.03002601466281,1,1,4,0,0,0
T2254,U2796,41472.88,Payment,UPI,iOS,Chennai,550,0,3,2692.89,0,0.721,9,0,15.395164613254439,1,1,12,0,0,1
T2255,U4930,43955.0,Payment,NetBanking,iOS,Mumbai,1308,21,1,9319.19,0,0.394,2,0,4.716105572955057,1,0,3,0,0,0
T2256,U9107,28610.03,Transfer,NetBanking,Web,Mumbai,479,0,4,4356.16,0,0.839,3,0,6.56621055917157,1,1,7,0,0,0
T2257,U8785,25896.45,Withdrawal,NetBanking,Android,Hyderabad,1249,15,0,2871.16,0,0.416,2,0,9.016367472564204,1,0,2,0,0,0
T2258,U2973,21549.85,Transfer,UPI,Web,Bangalore,1898,9,2,9033.26,0,0.176,2,0,2.3853475547526855,1,0,4,0,0,0
T2259,U6866,15881.48,Withdrawal,NetBanking,Android,Hyderabad,1846,9,3,2979.25,0,0.511,9,0,5.328908648603305,1,0,12,0,0,1
T2260,U6998,21758.07,Transfer,UPI,Android,Hyderabad,1599,6,4,7879.56,0,0.445,8,0,2.7609801841493495,1,0,12,0,0,1
T2261,U8786,38705.29,Payment,Card,Web,Chennai,887,6,1,16626.3,0,0.092,7,0,2.327815700685018,1,0,8,0,0,1
T2262,U6474,30116.08,Transfer,NetBanking,iOS,Mumbai,1625,0,1,16871.04,0,0.663,9,0,1.7849696894981282,0,1,10,0,0,1
T2263,U4119,44631.54,Transfer,Wallet,Web,Chennai,1227,12,2,5123.27,1,0.812,8,0,8.709833790959491,1,0,10,0,1,1
T2264,U2609,22196.83,Withdrawal,Wallet,iOS,Hyderabad,721,4,1,5811.3,0,0.356,9,0,3.8189408667825133,1,1,10,0,0,1
T2265,U9820,30374.12,Withdrawal,Wallet,Web,Delhi,22,2,4,25663.65,0,0.759,2,0,1.1835002620335753,0,1,6,1,0,0
T2266,U5038,31583.81,Transfer,Wallet,Web,Bangalore,231,12,2,5091.35,1,0.586,7,0,6.202207232417253,1,0,9,0,0,1
T2267,U3606,29605.27,Withdrawal,Wallet,iOS,Hyderabad,1738,11,0,1467.67,0,0.273,9,1,20.15787753545725,1,0,9,0,0,1
T2268,U5434,35146.56,Withdrawal,UPI,iOS,Chennai,1429,17,2,7420.14,0,0.344,9,0,4.736005519367644,1,0,11,0,0,1
T2269,U1941,11909.8,Withdrawal,Card,iOS,Delhi,890,4,0,17335.15,0,0.946,8,0,0.6869922099197341,0,1,8,0,0,0
T2270,U7295,25642.57,Withdrawal,UPI,Web,Delhi,848,4,1,316.01,0,0.216,1,0,80.88883631431186,1,1,2,0,0,0
T2271,U4663,5256.03,Withdrawal,NetBanking,iOS,Hyderabad,761,1,4,29551.11,0,0.152,3,0,0.1778563358081707,0,1,7,0,0,0
T2272,U6248,19256.34,Transfer,Card,iOS,Mumbai,279,5,3,6988.65,0,0.076,8,0,2.754979147739873,1,1,11,0,0,1
T2273,U7977,24408.97,Withdrawal,Card,iOS,Delhi,1331,6,2,7219.71,0,0.876,3,0,3.3804113445907675,1,0,5,0,0,0
T2274,U2013,32628.6,Payment,Card,Android,Bangalore,1644,0,1,22184.66,0,0.672,4,0,1.4707067538220633,0,1,5,0,0,0
T2275,U6862,47529.03,Transfer,Card,iOS,Chennai,741,2,4,7520.55,0,0.117,2,0,6.319047270841781,1,1,6,0,0,0
T2276,U8570,30052.52,Transfer,Wallet,iOS,Chennai,853,19,3,11944.93,0,0.766,3,0,2.5157120458599707,1,0,6,0,0,0
T2277,U5643,37192.52,Transfer,NetBanking,iOS,Chennai,625,1,2,16363.17,0,0.629,5,0,2.2728021036202875,1,1,7,0,0,0
T2278,U8314,25337.99,Withdrawal,Card,Android,Hyderabad,1465,9,4,753.99,0,0.986,6,0,33.56069616816117,1,0,10,0,0,1
T2279,U2674,31723.5,Payment,Card,Android,Chennai,1922,10,1,25135.05,1,0.511,6,0,1.2620718052359063,0,0,7,0,0,1
T2280,U2295,3593.06,Withdrawal,Wallet,iOS,Chennai,1441,20,2,15410.32,0,0.516,7,0,0.2331442082832619,0,0,9,0,0,0
T2281,U6349,12756.86,Transfer,UPI,iOS,Bangalore,74,12,2,9456.28,0,0.249,8,0,1.3488931278337957,0,0,10,0,0,1
T2282,U2718,18124.56,Transfer,UPI,iOS,Mumbai,1690,15,0,12053.62,0,0.191,6,0,1.5035364034702048,0,0,6,0,0,1
T2283,U8082,23651.04,Transfer,UPI,iOS,Hyderabad,1071,19,0,1769.16,0,0.734,6,0,13.360961720974375,1,0,6,0,0,1
T2284,U7306,2330.15,Transfer,NetBanking,Android,Hyderabad,37,10,2,21567.63,0,0.373,2,0,0.10803421450504738,0,0,4,0,0,0
T2285,U5410,7044.2,Withdrawal,UPI,iOS,Chennai,1322,17,4,16231.18,0,0.724,3,0,0.4339651236001572,0,0,7,0,0,0
T2286,U1911,13876.87,Payment,Card,Android,Bangalore,1953,10,1,27428.34,0,0.774,6,0,0.5059133759689443,0,0,7,0,0,0
T2287,U9445,48578.06,Payment,Wallet,Web,Delhi,1912,0,3,13979.19,0,0.903,6,0,3.474778239780718,1,1,9,0,0,1
T2288,U9627,16600.78,Transfer,Wallet,Android,Chennai,246,23,0,24869.21,0,0.427,6,0,0.6674965752199117,0,0,6,0,0,0
T2289,U5419,24127.95,Payment,UPI,Web,Chennai,1159,17,1,5731.02,1,0.096,4,0,4.209327601787852,1,0,5,0,0,0
T2290,U3076,9845.08,Transfer,Wallet,Android,Hyderabad,393,19,2,1789.63,0,0.022,2,0,5.498109603882432,1,0,4,0,0,0
T2291,U5192,30558.46,Transfer,Card,Android,Hyderabad,335,4,1,28458.36,0,0.292,8,0,1.0737578076246268,0,1,9,0,0,1
T2292,U7784,14070.13,Payment,UPI,Android,Chennai,94,1,1,7783.05,0,0.932,2,0,1.8075590470256484,0,1,3,0,0,0
T2293,U4628,10389.28,Transfer,Card,iOS,Hyderabad,758,17,1,25024.15,1,0.748,3,0,0.4151535555231437,0,0,4,0,1,0
T2294,U6581,25852.8,Payment,NetBanking,Android,Bangalore,255,21,2,7794.28,0,0.559,1,0,3.3164684270481626,1,0,3,0,0,0
T2295,U9751,325.01,Transfer,Card,iOS,Delhi,397,6,0,4759.67,1,0.24,9,0,0.06826980235975189,0,0,9,0,0,0
T2296,U7487,432.82,Payment,Card,Android,Delhi,938,21,3,22002.67,0,0.713,3,0,0.019670354990781083,0,0,6,0,0,0
T2297,U1116,10992.49,Transfer,Card,Android,Delhi,1920,10,4,23374.34,0,0.741,2,0,0.4702601117245781,0,0,6,0,0,0
T2298,U6098,1884.23,Payment,Card,Web,Chennai,275,10,0,25324.02,0,0.23,6,0,0.0744019155759798,0,0,6,0,0,0
T2299,U9838,5445.89,Transfer,NetBanking,Android,Chennai,770,12,3,25959.57,0,0.708,8,0,0.20977544021568095,0,0,11,0,0,0
T2300,U9103,16976.09,Transfer,UPI,iOS,Chennai,813,3,2,14545.62,0,0.12,4,0,1.1670126806089662,0,1,6,0,0,0
T2301,U1788,40139.15,Transfer,Card,Web,Bangalore,1238,0,3,12066.49,0,0.102,1,0,3.326221940105192,1,1,4,0,0,0
T2302,U4459,28623.83,Payment,UPI,Web,Delhi,237,17,2,22553.97,0,0.055,7,0,1.2690697438302956,0,0,9,0,0,1
T2303,U6522,25657.75,Withdrawal,Wallet,Android,Hyderabad,249,11,3,17124.65,0,0.81,3,0,1.4982059075129994,0,0,6,0,0,0
T2304,U1017,14709.77,Transfer,Card,Android,Hyderabad,1106,9,0,28962.0,0,0.271,5,1,0.5078814349342264,0,0,5,0,0,0
T2305,U7535,46591.1,Transfer,Card,Web,Mumbai,1704,21,2,11337.5,0,0.604,2,0,4.109106142787847,1,0,4,0,0,0
T2306,U1252,19880.9,Payment,Wallet,iOS,Mumbai,397,7,1,1381.98,1,0.144,8,0,14.375406730393788,1,0,9,0,0,1
T2307,U3422,4400.28,Transfer,UPI,Android,Hyderabad,387,2,2,17720.21,0,0.442,3,0,0.24830584367546008,0,1,5,0,0,0
T2308,U1484,30872.47,Transfer,NetBanking,Web,Delhi,221,6,2,10668.74,0,0.028,9,0,2.893460384226795,1,0,11,0,0,1
T2309,U6809,5736.23,Transfer,Card,iOS,Chennai,1681,19,3,10345.94,0,0.86,1,0,0.5543890270940006,0,0,4,0,0,0
T2310,U3266,17293.9,Transfer,Wallet,Android,Hyderabad,804,10,2,16979.12,0,0.54,6,1,1.018479256919268,0,0,8,0,0,1
T2311,U4591,25395.23,Withdrawal,Wallet,Web,Hyderabad,685,6,3,27661.26,0,0.891,3,0,0.9180461032468064,0,0,6,0,0,0
T2312,U3456,43717.42,Withdrawal,Card,Web,Mumbai,658,6,0,8082.05,0,0.468,4,0,5.408530195903774,1,0,4,0,0,0
T2313,U5889,24702.65,Transfer,UPI,Android,Delhi,180,8,2,11449.84,0,0.316,4,0,2.157278418002522,1,0,6,0,0,0
T2314,U1907,35127.83,Transfer,UPI,iOS,Hyderabad,1185,2,1,26748.36,0,0.401,8,0,1.3132213256691,0,1,9,0,0,1
T2315,U2578,49641.2,Transfer,Card,iOS,Chennai,1710,10,1,26867.05,0,0.244,9,0,1.8475922145447845,0,0,10,0,0,1
T2316,U3996,6617.88,Withdrawal,Wallet,Web,Chennai,818,16,0,7114.21,0,0.886,5,0,0.9301032576691342,0,0,5,0,0,0
T2317,U8668,13772.84,Withdrawal,Card,iOS,Bangalore,113,7,1,21219.28,0,0.296,3,0,0.6490413887092913,0,0,4,0,0,0
T2318,U2631,19759.07,Payment,NetBanking,Web,Chennai,1255,19,3,12525.27,0,0.292,9,0,1.5774105140636439,0,0,12,0,0,1
T2319,U2948,21120.32,Payment,NetBanking,Android,Hyderabad,1315,1,2,28086.42,0,0.632,1,0,0.7519494492552182,0,1,3,0,0,0
T2320,U9679,20580.5,Transfer,UPI,iOS,Hyderabad,1421,20,4,21994.13,0,0.123,1,0,0.9356843992283747,0,0,5,0,0,0
T2321,U6591,45385.17,Transfer,NetBanking,Android,Chennai,381,19,2,14881.16,0,0.219,3,0,3.0496359399442015,1,0,5,0,0,0
T2322,U3462,35715.93,Withdrawal,Wallet,Web,Mumbai,138,0,2,24540.6,0,0.43,2,0,1.4553219838967306,0,1,4,0,0,0
T2323,U1806,30414.87,Transfer,NetBanking,Android,Delhi,1437,15,4,29936.57,0,0.183,8,0,1.0159431777529038,0,0,12,0,0,1
T2324,U9594,15503.17,Transfer,Card,iOS,Hyderabad,229,22,1,13466.59,0,0.257,5,0,1.1511465674259462,0,0,6,0,0,0
T2325,U1487,41198.33,Withdrawal,Wallet,Android,Chennai,1206,3,1,11268.02,0,0.7,1,0,3.655892881546044,1,1,2,0,0,0
T2326,U3626,47755.27,Withdrawal,UPI,iOS,Chennai,481,23,2,18250.38,0,0.28,3,0,2.6165292706633685,1,0,5,0,0,0
T2327,U7341,41068.85,Withdrawal,UPI,iOS,Hyderabad,1893,8,1,20524.17,0,0.637,3,0,2.0009018195708004,1,0,4,0,0,0
T2328,U4908,128.18,Withdrawal,NetBanking,iOS,Bangalore,997,7,3,21163.01,1,0.494,2,0,0.006056508194808074,0,0,5,0,0,0
T2329,U6500,31838.25,Payment,UPI,iOS,Delhi,1486,0,3,14260.13,0,0.768,9,0,2.232519442708958,1,1,12,0,0,1
T2330,U2431,2604.21,Withdrawal,Card,iOS,Hyderabad,617,7,4,10035.55,0,0.751,1,0,0.2594726275463182,0,0,5,0,0,0
T2331,U9995,12917.48,Withdrawal,Wallet,Web,Chennai,1535,4,2,24675.55,0,0.198,5,0,0.5234718791727369,0,1,7,0,0,0
T2332,U5327,3023.26,Transfer,Card,Android,Bangalore,1085,0,3,28751.98,0,0.943,9,0,0.10514597095674953,0,1,12,0,0,0
T2333,U5806,30209.58,Transfer,Card,Web,Hyderabad,103,6,0,25933.06,0,0.802,3,0,1.1648611902648487,0,0,3,0,0,0
T2334,U3695,34345.17,Transfer,Card,Android,Delhi,1609,14,1,20502.39,0,0.533,3,0,1.6750971424725374,0,0,4,0,0,0
T2335,U1390,5768.66,Payment,Card,Android,Bangalore,1054,6,2,10868.49,0,0.56,7,0,0.5307203925851167,0,0,9,0,0,0
T2336,U7360,19222.75,Withdrawal,Wallet,Android,Chennai,115,0,3,18712.25,0,0.829,1,0,1.0272266976607485,0,1,4,0,0,0
T2337,U1298,22839.01,Withdrawal,Wallet,Web,Mumbai,1881,8,4,3124.69,0,0.484,9,0,7.306869843138634,1,0,13,0,0,1
T2338,U1274,18484.2,Payment,Card,iOS,Delhi,1233,0,3,16064.0,0,0.478,7,0,1.1505882352941177,0,1,10,0,0,1
T2339,U2039,6095.2,Withdrawal,Card,iOS,Bangalore,1877,11,0,23458.39,0,0.63,8,0,0.259819202460081,0,0,8,0,0,0
T2340,U4944,20976.44,Transfer,UPI,Web,Hyderabad,1385,6,3,7606.67,0,0.088,2,0,2.7572752235572784,1,0,5,0,0,0
T2341,U9896,37571.34,Payment,UPI,iOS,Hyderabad,1314,8,2,15095.87,0,0.582,3,0,2.4886840782228368,1,0,5,0,0,0
T2342,U6080,3596.83,Withdrawal,Wallet,Android,Bangalore,1996,4,4,2290.9,0,0.224,9,0,1.569366028186221,0,1,13,0,0,1
T2343,U2035,4054.99,Payment,UPI,iOS,Hyderabad,1315,11,4,25171.06,0,0.117,4,0,0.16109090793522657,0,0,8,0,0,0
T2344,U2200,17770.83,Payment,Wallet,iOS,Bangalore,621,21,0,10571.94,0,0.815,5,0,1.6807841527522147,0,0,5,0,0,0
T2345,U2911,47089.2,Withdrawal,Wallet,iOS,Delhi,858,1,2,17508.02,0,0.382,9,0,2.6894252219713035,1,1,11,0,0,1
T2346,U3256,33445.2,Transfer,NetBanking,Android,Hyderabad,1572,17,0,11418.19,0,0.503,8,1,2.9288592273182243,1,0,8,0,0,1
T2347,U7857,33949.56,Withdrawal,Wallet,iOS,Delhi,1278,8,0,17968.25,0,0.293,5,0,1.88931424516883,0,0,5,0,0,0
T2348,U9514,18127.9,Withdrawal,UPI,iOS,Chennai,957,0,0,22351.52,1,0.031,2,0,0.8110002809526622,0,1,2,0,0,0
T2349,U9774,29703.36,Transfer,NetBanking,iOS,Chennai,1608,9,3,9871.76,0,0.442,3,0,3.008617650991212,1,0,6,0,0,0
T2350,U8813,556.05,Withdrawal,UPI,Web,Chennai,863,13,1,15625.92,0,0.75,3,0,0.0355828275821467,0,0,4,0,0,0
T2351,U7507,31823.0,Withdrawal,Wallet,Web,Chennai,1919,20,3,23866.75,0,0.758,7,0,1.3333054016402888,0,0,10,0,0,1
T2352,U7736,45668.68,Withdrawal,Wallet,iOS,Hyderabad,438,13,2,20666.76,0,0.922,6,0,2.2096579406766867,1,0,8,0,0,1
T2353,U5571,30648.04,Payment,Card,Web,Bangalore,1987,6,0,1806.48,1,0.84,7,0,16.956226348286012,1,0,7,0,1,1
T2354,U2888,43691.24,Payment,Wallet,Web,Hyderabad,1071,11,0,17105.89,0,0.982,8,0,2.554014201295501,1,0,8,0,0,1
T2355,U1939,36212.45,Payment,NetBanking,Android,Hyderabad,1452,21,1,11352.38,0,0.572,5,0,3.1895743822544476,1,0,6,0,0,0
T2356,U6076,6071.89,Withdrawal,Wallet,Web,Delhi,311,21,4,21292.53,0,0.051,6,0,0.2851518747713508,0,0,10,0,0,0
T2357,U8212,45127.54,Transfer,Card,Web,Bangalore,648,5,0,598.37,0,0.863,1,0,75.29162287068088,1,1,1,0,0,0
T2358,U1057,3368.87,Payment,Wallet,iOS,Mumbai,80,12,3,9984.84,0,0.952,4,0,0.3373647084271328,0,0,7,0,0,0
T2359,U5403,26721.68,Transfer,Wallet,Android,Mumbai,1932,7,0,2686.14,0,0.464,6,0,9.94428276904069,1,0,6,0,0,1
T2360,U4422,7149.75,Withdrawal,Wallet,Android,Bangalore,655,22,2,27622.71,0,0.114,4,0,0.2588265660188295,0,0,6,0,0,0
T2361,U6632,634.75,Payment,Card,Android,Mumbai,1798,20,1,26307.34,1,0.025,1,0,0.02412732996456637,0,0,2,0,0,0
T2362,U2478,21130.61,Withdrawal,UPI,Web,Bangalore,534,1,4,29045.85,0,0.614,3,0,0.7274664894816478,0,1,7,0,0,0
T2363,U2083,14787.28,Transfer,Wallet,iOS,Delhi,183,9,2,19339.7,0,0.668,3,0,0.7645679835786708,0,0,5,0,0,0
T2364,U9776,24325.72,Payment,NetBanking,Android,Delhi,99,5,3,24230.76,1,0.016,3,0,1.0038775557367687,0,1,6,0,0,0
T2365,U5457,28881.13,Payment,Card,Android,Hyderabad,377,15,2,18394.88,0,0.949,4,0,1.5699781690248034,0,0,6,0,0,0
T2366,U4354,2234.77,Payment,NetBanking,Web,Mumbai,810,9,0,14812.11,0,0.542,9,0,0.15086433571343222,0,0,9,0,0,0
T2367,U4999,6194.01,Payment,Wallet,Android,Bangalore,1240,14,1,25031.23,0,0.612,9,0,0.24744139854899067,0,0,10,0,0,0
T2368,U4326,27954.19,Transfer,Card,iOS,Delhi,1095,20,0,23307.37,0,0.564,8,0,1.1993198151565296,0,0,8,0,0,1
T2369,U9269,17191.21,Payment,Wallet,Android,Hyderabad,328,19,1,22024.98,0,0.317,3,0,0.7804969404312544,0,0,4,0,0,0
T2370,U5812,36472.22,Withdrawal,NetBanking,iOS,Mumbai,833,9,3,26827.94,0,0.901,2,1,1.3594357436410087,0,0,5,0,0,0
T2371,U7704,32631.97,Payment,Card,iOS,Mumbai,560,10,2,27869.45,0,0.004,3,0,1.1708447477525479,0,0,5,0,0,0
T2372,U8553,42287.94,Transfer,UPI,iOS,Mumbai,69,20,1,13414.09,0,0.747,5,0,3.1522665893408095,1,0,6,0,0,0
T2373,U5473,34640.02,Payment,UPI,Web,Delhi,1138,1,2,8556.36,0,0.361,7,0,4.047979750764254,1,1,9,0,0,1
T2374,U3602,21525.06,Transfer,UPI,Web,Delhi,1272,21,1,15402.39,0,0.19,2,0,1.397423554165674,0,0,3,0,0,0
T2375,U2014,33664.68,Transfer,Wallet,iOS,Mumbai,1495,9,0,2882.68,0,0.436,6,0,11.674207956500029,1,0,6,0,0,1
T2376,U8232,13805.29,Withdrawal,Card,iOS,Delhi,136,20,1,28151.0,1,0.198,2,0,0.4903839869281046,0,0,3,0,0,0
T2377,U5521,15350.36,Payment,NetBanking,Android,Mumbai,92,11,1,29517.21,0,0.869,1,0,0.5200301779816595,0,0,2,0,0,0
T2378,U3524,39459.81,Payment,NetBanking,Android,Chennai,1253,10,4,19615.88,0,0.796,3,0,2.0115232391695312,1,0,7,0,0,0
T2379,U5639,22348.65,Payment,Wallet,Android,Delhi,1441,21,3,22410.23,0,0.857,4,0,0.9972076499147973,0,0,7,0,0,0
T2380,U3925,39929.1,Withdrawal,Wallet,Web,Bangalore,955,14,0,9777.79,0,0.836,2,0,4.083235246896599,1,0,2,0,0,0
T2381,U9552,41130.0,Withdrawal,NetBanking,Android,Delhi,1650,3,0,26001.4,0,0.825,3,0,1.5817770667323015,0,1,3,0,0,0
T2382,U6083,42885.24,Transfer,Card,iOS,Mumbai,1962,4,2,27019.05,0,0.581,6,0,1.5871636062849623,0,1,8,0,0,1
T2383,U5600,45835.93,Transfer,Wallet,iOS,Bangalore,595,23,1,2399.38,0,0.902,9,0,19.095280747215025,1,0,10,0,0,1
T2384,U7357,21577.71,Transfer,Card,Web,Hyderabad,656,0,1,4030.17,0,0.059,2,0,5.352716457008759,1,1,3,0,0,0
T2385,U6790,15977.4,Withdrawal,NetBanking,Web,Bangalore,1463,0,1,7899.5,0,0.286,7,0,2.0223277007784315,1,1,8,0,0,1
T2386,U7102,29130.83,Withdrawal,Card,Android,Bangalore,899,9,0,21139.87,0,0.213,1,0,1.377939034675489,0,0,1,0,0,0
T2387,U3505,18590.06,Withdrawal,UPI,Web,Delhi,583,3,4,5582.6,0,0.121,4,0,3.329403968765671,1,1,8,0,0,0
T2388,U9821,30073.65,Transfer,NetBanking,iOS,Bangalore,522,12,2,6680.39,0,0.006,2,0,4.501106805619789,1,0,4,0,0,0
T2389,U7099,35294.01,Withdrawal,UPI,iOS,Bangalore,1112,13,1,11517.72,0,0.403,4,0,3.0640565965662856,1,0,5,0,0,0
T2390,U5470,34435.83,Transfer,NetBanking,Web,Mumbai,1919,18,4,18387.93,0,0.724,2,0,1.8726391366980026,0,0,6,0,0,0
T2391,U8072,18758.92,Transfer,UPI,iOS,Delhi,74,4,3,29291.65,0,0.645,3,0,0.6403968230938477,0,1,6,0,0,0
T2392,U8808,8384.67,Payment,Card,Web,Mumbai,1974,10,0,23538.45,0,0.651,8,0,0.35619651266278524,0,0,8,0,0,0
T2393,U7622,21554.94,Payment,NetBanking,iOS,Delhi,192,7,3,16793.28,0,0.888,4,0,1.2834691335383237,0,0,7,0,0,0
T2394,U9890,7172.58,Payment,NetBanking,Android,Hyderabad,1099,0,0,1576.65,0,0.957,6,0,4.546369600354958,1,1,6,0,0,1
T2395,U6658,44510.35,Transfer,UPI,Web,Bangalore,844,4,2,15553.51,0,0.681,9,0,2.8615719813738907,1,1,11,0,0,1
T2396,U5935,17326.58,Payment,Card,Web,Delhi,1901,20,3,6202.15,0,0.085,8,0,2.793190556410856,1,0,11,0,0,1
T2397,U6963,7765.26,Payment,NetBanking,Web,Bangalore,1241,17,2,9072.06,0,0.677,2,0,0.855858993547932,0,0,4,0,0,0
T2398,U7802,1321.12,Payment,Wallet,iOS,Bangalore,63,12,2,7600.73,1,0.555,2,0,0.17379201839581251,0,0,4,0,0,0
